archetype,metaRating,height,weight,skillMoves,weakFoot,attributeAcceleration,attributeSprintSpeed,attributePositioning,attributeFinishing,attributeShotPower,attributeLongShots,attributeVolleys,attributePenalties,attributeVision,attributeCrossing,attributeFkAccuracy,attributeShortPassing,attributeLongPassing,attributeCurve,attributeAgility,attributeBalance,attributeReactions,attributeBallControl,attributeDribbling,attributeComposure,attributeInterceptions,attributeHeadingAccuracy,attributeDefensiveAwareness,attributeStandingTackle,attributeSlidingTackle,attributeJumping,attributeStamina,attributeStrength,attributeAggression,Finesse Shot,Chip Shot,Power Shot,Dead Ball,Power Header,Low Driven Shot,Incisive Pass,Pinged Pass,Long Ball Pass,Tiki Taka,Whipped Pass,Jockey,Block,Intercept,Anticipate,Slide Tackle,Bruiser,Technical,Rapid,Flair,First Touch,Trickster,Press Proven,Quick Step,Relentless,Trivela,Acrobatic,Long Throw,Aerial,accelerateType_EXPLOSIVE,accelerateType_MOSTLY_EXPLOSIVE,accelerateType_CONTROLLED_EXPLOSIVE,accelerateType_CONTROLLED,accelerateType_CONTROLLED_LENGTHY,accelerateType_MOSTLY_LENGTHY,accelerateType_LENGTHY,bodytype_Lean Medium,bodytype_Average Medium,bodytype_Stocky Medium,bodytype_Lean Tall,bodytype_Average Tall,bodytype_Stocky Tall,bodytype_Lean Short,bodytype_Average Short,bodytype_Stocky Short,bodytype_Unique
target_forward,72.45934094851697,165,70,5,5,94,90,93,95,87,92,88,94,96,90,94,91,90,96,91,96,94,97,98,96,46,70,30,42,40,84,81,80,80,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
advanced_forward,94.4705864213171,182,75,5,4,99,99,97,98,94,90,89,88,88,85,74,91,80,85,97,90,97,97,98,93,45,87,31,41,38,95,95,84,70,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
poacher,91.28852850484718,182,75,5,4,99,99,97,98,94,90,89,88,88,85,74,91,80,85,97,90,97,97,98,93,45,87,31,41,38,95,95,84,70,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
false_nine,92.92483823870039,182,75,5,4,99,99,97,98,94,90,89,88,88,85,74,91,80,85,97,90,97,97,98,93,45,87,31,41,38,95,95,84,70,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
target_forward,85.73615847433877,182,75,5,4,99,99,97,98,94,90,89,88,88,85,74,91,80,85,97,90,97,97,98,93,45,87,31,41,38,95,95,84,70,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
winger,91.94886025306441,182,75,5,4,99,99,97,98,94,90,89,88,88,85,74,91,80,85,97,90,97,97,98,93,45,87,31,41,38,95,95,84,70,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
inside_forward,93.03021941710013,182,75,5,4,99,99,97,98,94,90,89,88,88,85,74,91,80,85,97,90,97,97,98,93,45,87,31,41,38,95,95,84,70,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wide_playmaker,87.67753182077999,182,75,5,4,99,99,97,98,94,90,89,88,88,85,74,91,80,85,97,90,97,97,98,93,45,87,31,41,38,95,95,84,70,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
winger,90.3153355454661,175,72,5,4,97,96,96,96,92,92,91,90,93,90,78,94,88,92,96,96,98,94,96,96,70,76,47,55,52,87,96,81,75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
inside_forward,92.33747450892855,175,72,5,4,97,96,96,96,92,92,91,90,93,90,78,94,88,92,96,96,98,94,96,96,70,76,47,55,52,87,96,81,75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wide_playmaker,89.71628357895338,175,72,5,4,97,96,96,96,92,92,91,90,93,90,78,94,88,92,96,96,98,94,96,96,70,76,47,55,52,87,96,81,75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wide_midfielder,89.44869235155446,175,72,5,4,97,96,96,96,92,92,91,90,93,90,78,94,88,92,96,96,98,94,96,96,70,76,47,55,52,87,96,81,75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
advanced_forward,91.3186396736233,175,72,5,4,97,96,96,96,92,92,91,90,93,90,78,94,88,92,96,96,98,94,96,96,70,76,47,55,52,87,96,81,75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
poacher,88.53536617681482,175,72,5,4,97,96,96,96,92,92,91,90,93,90,78,94,88,92,96,96,98,94,96,96,70,76,47,55,52,87,96,81,75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
false_nine,89.39066000315508,175,72,5,4,97,96,96,96,92,92,91,90,93,90,78,94,88,92,96,96,98,94,96,96,70,76,47,55,52,87,96,81,75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
target_forward,74.70954644667913,175,72,5,4,97,96,96,96,92,92,91,90,93,90,78,94,88,92,96,96,98,94,96,96,70,76,47,55,52,87,96,81,75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
advanced_forward,88.91176620474806,180,70,4,5,91,90,98,98,97,93,85,83,90,75,66,90,87,75,80,80,94,95,90,95,34,99,30,40,28,98,93,98,85,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
poacher,90.8851335918898,180,70,4,5,91,90,98,98,97,93,85,83,90,75,66,90,87,75,80,80,94,95,90,95,34,99,30,40,28,98,93,98,85,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
false_nine,88.24598826984091,180,70,4,5,91,90,98,98,97,93,85,83,90,75,66,90,87,75,80,80,94,95,90,95,34,99,30,40,28,98,93,98,85,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
target_forward,87.61972240209941,180,70,4,5,91,90,98,98,97,93,85,83,90,75,66,90,87,75,80,80,94,95,90,95,34,99,30,40,28,98,93,98,85,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
winger,89.36003046157623,175,77,5,4,98,98,92,92,95,90,80,79,91,99,82,87,87,91,92,90,92,99,99,90,51,84,38,55,48,96,90,99,82,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
inside_forward,90.85620892641609,175,77,5,4,98,98,92,92,95,90,80,79,91,99,82,87,87,91,92,90,92,99,99,90,51,84,38,55,48,96,90,99,82,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
wide_playmaker,88.57753213914728,175,77,5,4,98,98,92,92,95,90,80,79,91,99,82,87,87,91,92,90,92,99,99,90,51,84,38,55,48,96,90,99,82,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
wide_midfielder,89.45791448599923,175,77,5,4,98,98,92,92,95,90,80,79,91,99,82,87,87,91,92,90,92,99,99,90,51,84,38,55,48,96,90,99,82,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
playmaker,85.84997395927942,175,77,5,4,98,98,92,92,95,90,80,79,91,99,82,87,87,91,92,90,92,99,99,90,51,84,38,55,48,96,90,99,82,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
shadow_striker,88.67971165568078,175,77,5,4,98,98,92,92,95,90,80,79,91,99,82,87,87,91,92,90,92,99,99,90,51,84,38,55,48,96,90,99,82,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
half_winger,88.1229524638505,175,77,5,4,98,98,92,92,95,90,80,79,91,99,82,87,87,91,92,90,92,99,99,90,51,84,38,55,48,96,90,99,82,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
classic_ten,88.50147921490117,175,77,5,4,98,98,92,92,95,90,80,79,91,99,82,87,87,91,92,90,92,99,99,90,51,84,38,55,48,96,90,99,82,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
defender,91.87813221884642,193,85,2,4,88,91,52,42,72,28,42,58,80,66,40,92,86,65,70,70,92,90,81,93,94,86,96,99,93,95,85,96,93,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
stopper,88.98145377228269,193,85,2,4,88,91,52,42,72,28,42,58,80,66,40,92,86,65,70,70,92,90,81,93,94,86,96,99,93,95,85,96,93,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ball_playing_defender,89.01437747481569,193,85,2,4,88,91,52,42,72,28,42,58,80,66,40,92,86,65,70,70,92,90,81,93,94,86,96,99,93,95,85,96,93,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
fullback,91.00425358727061,160,55,5,4,98,97,93,63,86,86,67,80,84,98,75,95,90,90,97,95,91,95,96,95,96,74,92,96,92,85,96,68,88,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
falseback,93.66588902815518,160,55,5,4,98,97,93,63,86,86,67,80,84,98,75,95,90,90,97,95,91,95,96,95,96,74,92,96,92,85,96,68,88,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wingback,90.81739300751059,160,55,5,4,98,97,93,63,86,86,67,80,84,98,75,95,90,90,97,95,91,95,96,95,96,74,92,96,92,85,96,68,88,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
attacking_wingback,92.06391031818595,160,55,5,4,98,97,93,63,86,86,67,80,84,98,75,95,90,90,97,95,91,95,96,95,96,74,92,96,92,85,96,68,88,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
winger,84.16740727010679,160,55,5,4,98,97,93,63,86,86,67,80,84,98,75,95,90,90,97,95,91,95,96,95,96,74,92,96,92,85,96,68,88,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wide_midfielder,87.67067674999187,160,55,5,4,98,97,93,63,86,86,67,80,84,98,75,95,90,90,97,95,91,95,96,95,96,74,92,96,92,85,96,68,88,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wide_playmaker,84.23433144151409,160,55,5,4,98,97,93,63,86,86,67,80,84,98,75,95,90,90,97,95,91,95,96,95,96,74,92,96,92,85,96,68,88,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
inside_forward,83.39213621815482,160,55,5,4,98,97,93,63,86,86,67,80,84,98,75,95,90,90,97,95,91,95,96,95,96,74,92,96,92,85,96,68,88,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
defender,91.373081197657,187,70,3,3,86,86,77,70,88,66,61,74,75,64,63,90,90,75,70,70,96,80,75,94,97,99,99,99,88,86,80,98,96,0,0,0,0,1,0,0,0,2,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
stopper,88.7509231870617,187,70,3,3,86,86,77,70,88,66,61,74,75,64,63,90,90,75,70,70,96,80,75,94,97,99,99,99,88,86,80,98,96,0,0,0,0,1,0,0,0,2,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ball_playing_defender,88.46733342778931,187,70,3,3,86,86,77,70,88,66,61,74,75,64,63,90,90,75,70,70,96,80,75,94,97,99,99,99,88,86,80,98,96,0,0,0,0,1,0,0,0,2,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
holding,88.4907527596258,187,70,3,3,86,86,77,70,88,66,61,74,75,64,63,90,90,75,70,70,96,80,75,94,97,99,99,99,88,86,80,98,96,0,0,0,0,1,0,0,0,2,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
centre_half,88.04469943633941,187,70,3,3,86,86,77,70,88,66,61,74,75,64,63,90,90,75,70,70,96,80,75,94,97,99,99,99,88,86,80,98,96,0,0,0,0,1,0,0,0,2,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
deep_lying_playmaker,80.56507388878336,187,70,3,3,86,86,77,70,88,66,61,74,75,64,63,90,90,75,70,70,96,80,75,94,97,99,99,99,88,86,80,98,96,0,0,0,0,1,0,0,0,2,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
wide_half,83.17050765502671,187,70,3,3,86,86,77,70,88,66,61,74,75,64,63,90,90,75,70,70,96,80,75,94,97,99,99,99,88,86,80,98,96,0,0,0,0,1,0,0,0,2,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
fullback,89.37619184254362,173,73,4,4,93,94,86,80,83,70,71,61,86,90,51,92,83,82,90,90,95,94,90,92,95,90,93,97,95,93,94,80,94,0,0,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
falseback,90.48584405201787,173,73,4,4,93,94,86,80,83,70,71,61,86,90,51,92,83,82,90,90,95,94,90,92,95,90,93,97,95,93,94,80,94,0,0,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wingback,90.83959038091868,173,73,4,4,93,94,86,80,83,70,71,61,86,90,51,92,83,82,90,90,95,94,90,92,95,90,93,97,95,93,94,80,94,0,0,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
attacking_wingback,88.82759291629503,173,73,4,4,93,94,86,80,83,70,71,61,86,90,51,92,83,82,90,90,95,94,90,92,95,90,93,97,95,93,94,80,94,0,0,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
winger,90.00618335085092,180,78,5,5,96,93,91,94,89,91,84,88,95,92,94,94,88,92,96,93,94,97,98,96,34,57,40,43,34,88,87,86,71,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
inside_forward,92.19210316034119,180,78,5,5,96,93,91,94,89,91,84,88,95,92,94,94,88,92,96,93,94,97,98,96,34,57,40,43,34,88,87,86,71,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wide_playmaker,88.21077901927744,180,78,5,5,96,93,91,94,89,91,84,88,95,92,94,94,88,92,96,93,94,97,98,96,34,57,40,43,34,88,87,86,71,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wide_midfielder,86.63768537494151,180,78,5,5,96,93,91,94,89,91,84,88,95,92,94,94,88,92,96,93,94,97,98,96,34,57,40,43,34,88,87,86,71,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
playmaker,89.47951443779378,180,78,5,5,96,93,91,94,89,91,84,88,95,92,94,94,88,92,96,93,94,97,98,96,34,57,40,43,34,88,87,86,71,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
shadow_striker,89.77042296714477,180,78,5,5,96,93,91,94,89,91,84,88,95,92,94,94,88,92,96,93,94,97,98,96,34,57,40,43,34,88,87,86,71,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
half_winger,85.24488262262307,180,78,5,5,96,93,91,94,89,91,84,88,95,92,94,94,88,92,96,93,94,97,98,96,34,57,40,43,34,88,87,86,71,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
classic_ten,90.11916077808128,180,78,5,5,96,93,91,94,89,91,84,88,95,92,94,94,88,92,96,93,94,97,98,96,34,57,40,43,34,88,87,86,71,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
advanced_forward,91.85891817553676,175,76,4,5,93,94,96,95,95,96,95,95,90,88,90,88,86,85,96,94,96,91,98,96,43,94,45,43,37,87,92,78,78,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
poacher,89.17813487125511,175,76,4,5,93,94,96,95,95,96,95,95,90,88,90,88,86,85,96,94,96,91,98,96,43,94,45,43,37,87,92,78,78,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
false_nine,91.79315400611614,175,76,4,5,93,94,96,95,95,96,95,95,90,88,90,88,86,85,96,94,96,91,98,96,43,94,45,43,37,87,92,78,78,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
target_forward,78.49079799505145,175,76,4,5,93,94,96,95,95,96,95,95,90,88,90,88,86,85,96,94,96,91,98,96,43,94,45,43,37,87,92,78,78,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
playmaker,85.6207263504044,173,70,5,4,93,93,95,96,93,92,94,91,95,88,87,94,86,87,92,91,96,95,94,96,65,92,54,50,47,86,85,74,57,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
shadow_striker,90.788220017012,173,70,5,4,93,93,95,96,93,92,94,91,95,88,87,94,86,87,92,91,96,95,94,96,65,92,54,50,47,86,85,74,57,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
half_winger,82.81085445839413,173,70,5,4,93,93,95,96,93,92,94,91,95,88,87,94,86,87,92,91,96,95,94,96,65,92,54,50,47,86,85,74,57,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
classic_ten,87.49242022654175,173,70,5,4,93,93,95,96,93,92,94,91,95,88,87,94,86,87,92,91,96,95,94,96,65,92,54,50,47,86,85,74,57,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
advanced_forward,86.04031217356628,173,70,5,4,93,93,95,96,93,92,94,91,95,88,87,94,86,87,92,91,96,95,94,96,65,92,54,50,47,86,85,74,57,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
poacher,84.76875991347822,173,70,5,4,93,93,95,96,93,92,94,91,95,88,87,94,86,87,92,91,96,95,94,96,65,92,54,50,47,86,85,74,57,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
false_nine,88.67454920353713,173,70,5,4,93,93,95,96,93,92,94,91,95,88,87,94,86,87,92,91,96,95,94,96,65,92,54,50,47,86,85,74,57,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
target_forward,73.44344855830013,173,70,5,4,93,93,95,96,93,92,94,91,95,88,87,94,86,87,92,91,96,95,94,96,65,92,54,50,47,86,85,74,57,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
advanced_forward,90.38939104685716,195,94,5,5,85,98,99,99,99,89,95,95,85,67,71,87,76,89,88,87,99,88,87,94,47,89,42,51,33,97,84,98,93,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
poacher,89.85761078208431,195,94,5,5,85,98,99,99,99,89,95,95,85,67,71,87,76,89,88,87,99,88,87,94,47,89,42,51,33,97,84,98,93,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
false_nine,85.48131237518157,195,94,5,5,85,98,99,99,99,89,95,95,85,67,71,87,76,89,88,87,99,88,87,94,47,89,42,51,33,97,84,98,93,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
target_forward,90.36972233613014,195,94,5,5,85,98,99,99,99,89,95,95,85,67,71,87,76,89,88,87,99,88,87,94,47,89,42,51,33,97,84,98,93,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
advanced_forward,87.45942936951523,195,94,4,4,85,98,99,99,98,87,94,94,82,64,68,84,73,86,88,87,99,88,87,94,47,90,42,51,33,96,83,97,92,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
poacher,86.98812548796666,195,94,4,4,85,98,99,99,98,87,94,94,82,64,68,84,73,86,88,87,99,88,87,94,47,90,42,51,33,96,83,97,92,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
false_nine,82.1585188596953,195,94,4,4,85,98,99,99,98,87,94,94,82,64,68,84,73,86,88,87,99,88,87,94,47,90,42,51,33,96,83,97,92,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
